,County Name,GINI,Row,Space,Year,stusps
3813,"McKinley County, New Mexico",0.5309,6,4,2015,NM
3814,"McKinley County, New Mexico",0.4899,6,4,2016,NM
3815,"McKinley County, New Mexico",0.5267,6,4,2017,NM
3816,"Sandoval County, New Mexico",0.389,6,4,2009,NM
3817,"Sandoval County, New Mexico",0.47,6,4,2010,NM
3818,"Sandoval County, New Mexico",0.4326,6,4,2011,NM
3819,"Sandoval County, New Mexico",0.4237,6,4,2012,NM
3820,"Sandoval County, New Mexico",0.4385,6,4,2013,NM
3821,"Sandoval County, New Mexico",0.4277,6,4,2014,NM
3822,"Sandoval County, New Mexico",0.4125,6,4,2015,NM
3823,"Sandoval County, New Mexico",0.4236,6,4,2016,NM
3824,"Sandoval County, New Mexico",0.4605,6,4,2017,NM
3825,"San Juan County, New Mexico",0.456,6,4,2009,NM
3826,"San Juan County, New Mexico",0.434,6,4,2010,NM
3827,"San Juan County, New Mexico",0.4323,6,4,2011,NM
3828,"San Juan County, New Mexico",0.46799999999999997,6,4,2012,NM
3829,"San Juan County, New Mexico",0.4703,6,4,2013,NM
3830,"San Juan County, New Mexico",0.4834,6,4,2014,NM
3831,"San Juan County, New Mexico",0.4571,6,4,2015,NM
3832,"San Juan County, New Mexico",0.4229,6,4,2016,NM
3833,"San Juan County, New Mexico",0.4367,6,4,2017,NM
3834,"Santa Fe County, New Mexico",0.479,6,4,2009,NM
3835,"Santa Fe County, New Mexico",0.501,6,4,2010,NM
3836,"Santa Fe County, New Mexico",0.4933,6,4,2011,NM
3837,"Santa Fe County, New Mexico",0.4814,6,4,2012,NM
3838,"Santa Fe County, New Mexico",0.4874,6,4,2013,NM
3839,"Santa Fe County, New Mexico",0.4732,6,4,2014,NM
3840,"Santa Fe County, New Mexico",0.4865,6,4,2015,NM
3841,"Santa Fe County, New Mexico",0.4794,6,4,2016,NM
3842,"Santa Fe County, New Mexico",0.483,6,4,2017,NM
3843,"Valencia County, New Mexico",0.41100000000000003,6,4,2009,NM
3844,"Valencia County, New Mexico",0.456,6,4,2010,NM
3845,"Valencia County, New Mexico",0.4225,6,4,2011,NM
3846,"Valencia County, New Mexico",0.4638,6,4,2012,NM
3847,"Valencia County, New Mexico",0.4354,6,4,2013,NM
3848,"Valencia County, New Mexico",0.4485,6,4,2014,NM
3849,"Valencia County, New Mexico",0.4343,6,4,2015,NM
3850,"Valencia County, New Mexico",0.4164,6,4,2016,NM
3851,"Valencia County, New Mexico",0.4267,6,4,2017,NM
3852,"Albany County, New York",0.456,3,10,2009,NY
3853,"Albany County, New York",0.46299999999999997,3,10,2010,NY
3854,"Albany County, New York",0.4267,3,10,2011,NY
3855,"Albany County, New York",0.4492,3,10,2012,NY
3856,"Albany County, New York",0.4672,3,10,2013,NY
3857,"Albany County, New York",0.4484,3,10,2014,NY
3858,"Albany County, New York",0.4784,3,10,2015,NY
3859,"Albany County, New York",0.4635,3,10,2016,NY
3860,"Albany County, New York",0.4662,3,10,2017,NY
3861,"Bronx County, New York",0.485,3,10,2009,NY
3862,"Bronx County, New York",0.48,3,10,2010,NY
3863,"Bronx County, New York",0.4891,3,10,2011,NY
3864,"Bronx County, New York",0.5005,3,10,2012,NY
3865,"Bronx County, New York",0.4956,3,10,2013,NY
3866,"Bronx County, New York",0.5005,3,10,2014,NY
3867,"Bronx County, New York",0.51,3,10,2015,NY
3868,"Bronx County, New York",0.4926,3,10,2016,NY
3869,"Bronx County, New York",0.5108,3,10,2017,NY
3870,"Broome County, New York",0.447,3,10,2009,NY
3871,"Broome County, New York",0.435,3,10,2010,NY
3872,"Broome County, New York",0.449,3,10,2011,NY
3873,"Broome County, New York",0.4473,3,10,2012,NY
3874,"Broome County, New York",0.47200000000000003,3,10,2013,NY
3875,"Broome County, New York",0.4371,3,10,2014,NY
3876,"Broome County, New York",0.4556,3,10,2015,NY
3877,"Broome County, New York",0.4657,3,10,2016,NY
3878,"Broome County, New York",0.4772,3,10,2017,NY
3879,"Cattaraugus County, New York",0.413,3,10,2009,NY
3880,"Cattaraugus County, New York",0.409,3,10,2010,NY
3881,"Cattaraugus County, New York",0.4473,3,10,2011,NY
3882,"Cattaraugus County, New York",0.3949,3,10,2012,NY
3883,"Cattaraugus County, New York",0.428,3,10,2013,NY
3884,"Cattaraugus County, New York",0.4245,3,10,2014,NY
3885,"Cattaraugus County, New York",0.4134,3,10,2015,NY
3886,"Cattaraugus County, New York",0.4167,3,10,2016,NY
3887,"Cattaraugus County, New York",0.4363,3,10,2017,NY
3888,"Cayuga County, New York",0.397,3,10,2009,NY
3889,"Cayuga County, New York",0.389,3,10,2010,NY
3890,"Cayuga County, New York",0.4169,3,10,2011,NY
3891,"Cayuga County, New York",0.3948,3,10,2012,NY
3892,"Cayuga County, New York",0.4437,3,10,2013,NY
3893,"Cayuga County, New York",0.4046,3,10,2014,NY
3894,"Cayuga County, New York",0.4106,3,10,2015,NY
3895,"Cayuga County, New York",0.4138,3,10,2016,NY
3896,"Cayuga County, New York",0.4602,3,10,2017,NY
3897,"Chautauqua County, New York",0.42100000000000004,3,10,2009,NY
3898,"Chautauqua County, New York",0.415,3,10,2010,NY
3899,"Chautauqua County, New York",0.4181,3,10,2011,NY
3900,"Chautauqua County, New York",0.4656,3,10,2012,NY
3901,"Chautauqua County, New York",0.4397,3,10,2013,NY
3902,"Chautauqua County, New York",0.4372,3,10,2014,NY
3903,"Chautauqua County, New York",0.4376,3,10,2015,NY
3904,"Chautauqua County, New York",0.4303,3,10,2016,NY
3905,"Chautauqua County, New York",0.4682,3,10,2017,NY
3906,"Chemung County, New York",0.43200000000000005,3,10,2009,NY
3907,"Chemung County, New York",0.442,3,10,2010,NY
3908,"Chemung County, New York",0.467,3,10,2011,NY
3909,"Chemung County, New York",0.4235,3,10,2012,NY
3910,"Chemung County, New York",0.4763,3,10,2013,NY
3911,"Chemung County, New York",0.4591,3,10,2014,NY
3912,"Chemung County, New York",0.4248,3,10,2015,NY
3913,"Chemung County, New York",0.4492,3,10,2016,NY
3914,"Chemung County, New York",0.4233,3,10,2017,NY
3915,"Clinton County, New York",0.419,3,10,2009,NY
3916,"Clinton County, New York",0.441,3,10,2010,NY
3917,"Clinton County, New York",0.4158,3,10,2011,NY
3918,"Clinton County, New York",0.4435,3,10,2012,NY
3919,"Clinton County, New York",0.4555,3,10,2013,NY
3920,"Clinton County, New York",0.4333,3,10,2014,NY
3921,"Clinton County, New York",0.41,3,10,2015,NY
3922,"Clinton County, New York",0.4077,3,10,2016,NY
3923,"Clinton County, New York",0.4281,3,10,2017,NY
3924,"Dutchess County, New York",0.424,3,10,2009,NY
3925,"Dutchess County, New York",0.42700000000000005,3,10,2010,NY
3926,"Dutchess County, New York",0.434,3,10,2011,NY
3927,"Dutchess County, New York",0.4378,3,10,2012,NY
3928,"Dutchess County, New York",0.4324,3,10,2013,NY
3929,"Dutchess County, New York",0.4409,3,10,2014,NY
3930,"Dutchess County, New York",0.4388,3,10,2015,NY
3931,"Dutchess County, New York",0.4587,3,10,2016,NY
3932,"Dutchess County, New York",0.4518,3,10,2017,NY
3933,"Erie County, New York",0.46399999999999997,3,10,2009,NY
3934,"Erie County, New York",0.444,3,10,2010,NY
3935,"Erie County, New York",0.46399999999999997,3,10,2011,NY
3936,"Erie County, New York",0.4502,3,10,2012,NY
3937,"Erie County, New York",0.4551,3,10,2013,NY
3938,"Erie County, New York",0.4681,3,10,2014,NY
3939,"Erie County, New York",0.4619,3,10,2015,NY
3940,"Erie County, New York",0.4723,3,10,2016,NY
3941,"Erie County, New York",0.4729,3,10,2017,NY
3942,"Jefferson County, New York",0.414,3,10,2009,NY
3943,"Jefferson County, New York",0.42700000000000005,3,10,2010,NY
3944,"Jefferson County, New York",0.4041,3,10,2011,NY
3945,"Jefferson County, New York",0.4127,3,10,2012,NY
3946,"Jefferson County, New York",0.419,3,10,2013,NY
3947,"Jefferson County, New York",0.4137,3,10,2014,NY
3948,"Jefferson County, New York",0.4071,3,10,2015,NY
3949,"Jefferson County, New York",0.4343,3,10,2016,NY
3950,"Jefferson County, New York",0.4247,3,10,2017,NY
3951,"Kings County, New York",0.507,3,10,2009,NY
3952,"Kings County, New York",0.505,3,10,2010,NY
3953,"Kings County, New York",0.5082,3,10,2011,NY
3954,"Kings County, New York",0.5011,3,10,2012,NY
3955,"Kings County, New York",0.5197,3,10,2013,NY
3956,"Kings County, New York",0.5213,3,10,2014,NY
3957,"Kings County, New York",0.5277,3,10,2015,NY
3958,"Kings County, New York",0.5252,3,10,2016,NY
3959,"Kings County, New York",0.5314,3,10,2017,NY
3960,"Madison County, New York",0.39899999999999997,3,10,2009,NY
3961,"Madison County, New York",0.413,3,10,2010,NY
3962,"Madison County, New York",0.41700000000000004,3,10,2011,NY
3963,"Madison County, New York",0.4464,3,10,2012,NY
3964,"Madison County, New York",0.4208,3,10,2013,NY
3965,"Madison County, New York",0.43,3,10,2014,NY
3966,"Madison County, New York",0.4061,3,10,2015,NY
3967,"Madison County, New York",0.433,3,10,2016,NY
3968,"Madison County, New York",0.4245,3,10,2017,NY
3969,"Monroe County, New York",0.451,3,10,2009,NY
3970,"Monroe County, New York",0.462,3,10,2010,NY
3971,"Monroe County, New York",0.4654,3,10,2011,NY
3972,"Monroe County, New York",0.4571,3,10,2012,NY
3973,"Monroe County, New York",0.4675,3,10,2013,NY
3974,"Monroe County, New York",0.4673,3,10,2014,NY
3975,"Monroe County, New York",0.4571,3,10,2015,NY
3976,"Monroe County, New York",0.4704,3,10,2016,NY
3977,"Monroe County, New York",0.4698,3,10,2017,NY
3978,"Nassau County, New York",0.442,3,10,2009,NY
3979,"Nassau County, New York",0.44799999999999995,3,10,2010,NY
3980,"Nassau County, New York",0.4556,3,10,2011,NY
3981,"Nassau County, New York",0.4395,3,10,2012,NY
3982,"Nassau County, New York",0.4556,3,10,2013,NY
3983,"Nassau County, New York",0.45899999999999996,3,10,2014,NY
3984,"Nassau County, New York",0.4538,3,10,2015,NY
3985,"Nassau County, New York",0.4578,3,10,2016,NY
3986,"Nassau County, New York",0.4646,3,10,2017,NY
3987,"New York County, New York",0.6,3,10,2009,NY
3988,"New York County, New York",0.594,3,10,2010,NY
3989,"New York County, New York",0.599,3,10,2011,NY
3990,"New York County, New York",0.5962,3,10,2012,NY
3991,"New York County, New York",0.6012,3,10,2013,NY
3992,"New York County, New York",0.5939,3,10,2014,NY
3993,"New York County, New York",0.6011,3,10,2015,NY
3994,"New York County, New York",0.5945,3,10,2016,NY
3995,"New York County, New York",0.5943,3,10,2017,NY
3996,"Niagara County, New York",0.436,3,10,2009,NY
3997,"Niagara County, New York",0.445,3,10,2010,NY
3998,"Niagara County, New York",0.4338,3,10,2011,NY
3999,"Niagara County, New York",0.4332,3,10,2012,NY
4000,"Niagara County, New York",0.4387,3,10,2013,NY
4001,"Niagara County, New York",0.4347,3,10,2014,NY
4002,"Niagara County, New York",0.456,3,10,2015,NY
4003,"Niagara County, New York",0.4245,3,10,2016,NY
4004,"Niagara County, New York",0.4332,3,10,2017,NY
4005,"Oneida County, New York",0.42700000000000005,3,10,2009,NY
4006,"Oneida County, New York",0.41700000000000004,3,10,2010,NY
4007,"Oneida County, New York",0.4503,3,10,2011,NY
4008,"Oneida County, New York",0.4664,3,10,2012,NY
4009,"Oneida County, New York",0.4376,3,10,2013,NY
4010,"Oneida County, New York",0.4591,3,10,2014,NY
4011,"Oneida County, New York",0.4803,3,10,2015,NY
4012,"Oneida County, New York",0.4519,3,10,2016,NY
4013,"Oneida County, New York",0.4459,3,10,2017,NY
4014,"Onondaga County, New York",0.442,3,10,2009,NY
4015,"Onondaga County, New York",0.46299999999999997,3,10,2010,NY
4016,"Onondaga County, New York",0.4443,3,10,2011,NY
4017,"Onondaga County, New York",0.4531,3,10,2012,NY
4018,"Onondaga County, New York",0.4697,3,10,2013,NY
4019,"Onondaga County, New York",0.4592,3,10,2014,NY
4020,"Onondaga County, New York",0.4567,3,10,2015,NY
4021,"Onondaga County, New York",0.4653,3,10,2016,NY
4022,"Onondaga County, New York",0.4594,3,10,2017,NY
4023,"Ontario County, New York",0.415,3,10,2009,NY
4024,"Ontario County, New York",0.446,3,10,2010,NY
4025,"Ontario County, New York",0.4141,3,10,2011,NY
4026,"Ontario County, New York",0.40700000000000003,3,10,2012,NY
4027,"Ontario County, New York",0.429,3,10,2013,NY
4028,"Ontario County, New York",0.4453,3,10,2014,NY
4029,"Ontario County, New York",0.4756,3,10,2015,NY
4030,"Ontario County, New York",0.4334,3,10,2016,NY
4031,"Ontario County, New York",0.4449,3,10,2017,NY
4032,"Orange County, New York",0.414,3,10,2009,NY
4033,"Orange County, New York",0.405,3,10,2010,NY
4034,"Orange County, New York",0.4486,3,10,2011,NY
4035,"Orange County, New York",0.4398,3,10,2012,NY
4036,"Orange County, New York",0.4479,3,10,2013,NY
4037,"Orange County, New York",0.4283,3,10,2014,NY
4038,"Orange County, New York",0.4354,3,10,2015,NY
4039,"Orange County, New York",0.4395,3,10,2016,NY
4040,"Orange County, New York",0.425,3,10,2017,NY
4041,"Oswego County, New York",0.419,3,10,2009,NY
4042,"Oswego County, New York",0.449,3,10,2010,NY
4043,"Oswego County, New York",0.4239,3,10,2011,NY
4044,"Oswego County, New York",0.4182,3,10,2012,NY
4045,"Oswego County, New York",0.4265,3,10,2013,NY
4046,"Oswego County, New York",0.4258,3,10,2014,NY
4047,"Oswego County, New York",0.4133,3,10,2015,NY
4048,"Oswego County, New York",0.4212,3,10,2016,NY
4049,"Oswego County, New York",0.445,3,10,2017,NY
4050,"Putnam County, New York",0.405,3,10,2009,NY
4051,"Putnam County, New York",0.419,3,10,2010,NY
4052,"Putnam County, New York",0.4197,3,10,2011,NY
4053,"Putnam County, New York",0.41600000000000004,3,10,2012,NY
4054,"Putnam County, New York",0.4242,3,10,2013,NY
